date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:20	61035/61035	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261066172-ee6b%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/flaticon.svg?7bd489e997c1aef07fb65d046dd77e13	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/flaticonb467.svg	(from https://template.hasthemes.com/nutras/nutras/assets/css/vendor/plugins.min.css)
18:06:20	137730/137730	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066183-21a02%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.eot	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:20	137730/137730	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066183-21a02%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.eot?	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Lightd41d.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:20	40732/40732	---M--	200	added ('OK')	font/woff2	etag:%2261066178-9f1c%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.woff2	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.woff2	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:21	58184/58184	---M--	200	added ('OK')	font/woff	etag:%2261066178-e348%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.woff	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.woff	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:22	137444/137444	---M--	200	added ('OK')	application/octet-stream	etag:%2261066176-218e4%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.ttf	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Light.ttf	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:22	134170/134170	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226106617e-20c1a%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.eot	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:22	40988/40988	---M--	200	added ('OK')	font/woff2	etag:%2261066185-a01c%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.woff2	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.woff2	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:22	134170/134170	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226106617e-20c1a%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.eot?	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regulard41d.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:23	58136/58136	---M--	200	added ('OK')	font/woff	etag:%226106617f-e318%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.woff	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.woff	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:24	133892/133892	---M--	200	added ('OK')	application/octet-stream	etag:%22619b6ebc-20b04%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.ttf	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Regular.ttf	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:24	135298/135298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066188-21082%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.eot	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:25	41424/41424	---M--	200	added ('OK')	font/woff2	etag:%2261066181-a1d0%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.woff2	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.woff2	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:25	135298/135298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066188-21082%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.eot?	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Mediumd41d.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:25	58588/58588	---M--	200	added ('OK')	font/woff	etag:%22619b6ebc-e4dc%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.woff	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.woff	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:26	135008/135008	---M--	200	added ('OK')	application/octet-stream	etag:%2261066190-20f60%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.ttf	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Medium.ttf	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:28	132530/132530	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066171-205b2%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.eot	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:28	41708/41708	---M--	200	added ('OK')	font/woff2	etag:%2261066176-a2ec%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.woff2	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.woff2	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:29	132530/132530	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261066171-205b2%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.eot?	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Boldd41d.eot	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:29	58912/58912	---M--	200	added ('OK')	font/woff	etag:%2261066173-e620%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.woff	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.woff	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:29	132264/132264	---M--	200	added ('OK')	application/octet-stream	etag:%22619b6ebc-204a8%22	https://template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.ttf	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/fonts/Gordita-Bold.ttf	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:29	3031/3031	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:28%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/shape/shape-3.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/shape/shape-3.png	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:30	1532/1532	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:28%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/shape/shape-4.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/shape/shape-4.png	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:31	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Oct%202022%2012:36:28%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/shape/shape-18.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/shape/shape-18.png	(from https://template.hasthemes.com/nutras/nutras/assets/css/style.min.css)
18:06:32	85099/85099	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:29%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/page-banner.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/page-banner.jpg	(from https://template.hasthemes.com/nutras/nutras/about.html)
18:06:33	23374/23374	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:31%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-01.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-01.jpg	(from https://template.hasthemes.com/nutras/nutras/about.html)
18:06:33	19095/19095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:31%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-02.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-02.jpg	(from https://template.hasthemes.com/nutras/nutras/about.html)
18:06:34	17297/17297	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:32%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-03.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/instructor/instructor-03.jpg	(from https://template.hasthemes.com/nutras/nutras/about.html)
18:06:35	25082/25082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:33%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/courses/courses-8.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/courses/courses-8.jpg	(from https://template.hasthemes.com/nutras/nutras/courses.html)
18:06:36	24060/24060	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:34%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/courses/courses-9.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/courses/courses-9.jpg	(from https://template.hasthemes.com/nutras/nutras/courses.html)
18:06:36	50310/50310	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:34%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/courses/courses-details.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/courses/courses-details.jpg	(from https://template.hasthemes.com/nutras/nutras/courses-details-left-sidebar.html)
18:06:36	5300/5300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:35%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-04.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-04.jpg	(from https://template.hasthemes.com/nutras/nutras/courses-details-left-sidebar.html)
18:06:37	4233/4233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:35%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-06.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-06.jpg	(from https://template.hasthemes.com/nutras/nutras/courses-details-left-sidebar.html)
18:06:38	4870/4870	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:36%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-07.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-07.jpg	(from https://template.hasthemes.com/nutras/nutras/courses-details-left-sidebar.html)
18:06:38	2366/2366	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:36%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/logo-icon.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/logo-icon.png	(from https://template.hasthemes.com/nutras/nutras/after-enroll.html)
18:06:39	1649/1649	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:37%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/text-logo.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/text-logo.png	(from https://template.hasthemes.com/nutras/nutras/after-enroll.html)
18:06:39	367/367	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:37%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-1.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-1.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:39	426/426	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:37%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-2.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-2.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:40	392/392	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:38%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-3.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-3.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:40	455/455	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:38%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-4.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-4.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:41	423/423	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:39%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-5.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-5.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:41	1352/1352	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:39%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-6.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/menu-icon/icon-6.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:41	8187/8187	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:40%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/courses/admin-courses-01.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/courses/admin-courses-01.jpg	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:41	36650/36650	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:33%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/courses/courses-7.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/courses/courses-7.jpg	(from https://template.hasthemes.com/nutras/nutras/courses.html)
18:06:42	2556/2556	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:40%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-1.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-1.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:42	2433/2433	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:40%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-1.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-1.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:43	2431/2431	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:41%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-2.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-2.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:43	2275/2275	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:41%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-2.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-2.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:43	1883/1883	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:41%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-3.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-3.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:44	1820/1820	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:42%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-3.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-3.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:44	1920/1920	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:42%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-4.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-4.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:45	1885/1885	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:43%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-4.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-4.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:45	2413/2413	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:43%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-5.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-5.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:45	2224/2224	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:43%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-5.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-5.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:46	2600/2600	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:44%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-6.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-1-6.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:46	2403/2403	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:44%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-6.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/resources-icon/icon-2-6.png	(from https://template.hasthemes.com/nutras/nutras/courses-admin.html)
18:06:47	2067/2067	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261066191-813%22	https://template.hasthemes.com/nutras/nutras/assets/js/overview.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/overview.js	(from https://template.hasthemes.com/nutras/nutras/overview.html)
18:06:47	477513/477513	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610661e8-74949%22	https://template.hasthemes.com/nutras/nutras/assets/js/plugins/apexcharts.min.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/plugins/apexcharts.min.js	(from https://template.hasthemes.com/nutras/nutras/overview.html)
18:06:47	2424/2424	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:45%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-1.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-1.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:49	4847/4847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:46%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-08.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-08.jpg	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:50	5043/5043	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:47%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-09.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-09.jpg	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:50	505/505	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:49%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-2.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-2.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:51	1522/1522	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:49%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-3.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-3.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:51	1251/1251	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:49%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-4.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-4.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:52	234/234	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:50%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-5.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-5.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:52	466/466	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:50%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/flag/flag-6.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/flag/flag-6.png	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:53	41393/41393	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:51%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/new-courses-banner.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/new-courses-banner.jpg	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:53	21150/21150	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610661eb-529e%22	https://template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.min.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.min.js	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:53	60599/60599	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610661eb-ecb7%22	https://template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.world.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.world.js	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:54	2386/2386	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610661e9-952%22	https://template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.sampledata.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/plugins/jquery.vmap.sampledata.js	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:54	569/569	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261066192-239%22	https://template.hasthemes.com/nutras/nutras/assets/js/student-map.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/student-map.js	(from https://template.hasthemes.com/nutras/nutras/students.html)
18:06:55	3583/3583	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:52%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-12.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-12.jpg	(from https://template.hasthemes.com/nutras/nutras/reviews.html)
18:06:55	3093/3093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:53%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-13.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-13.jpg	(from https://template.hasthemes.com/nutras/nutras/reviews.html)
18:06:56	4045/4045	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:54%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-14.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-14.jpg	(from https://template.hasthemes.com/nutras/nutras/reviews.html)
18:06:57	3149/3149	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:55%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-15.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-15.jpg	(from https://template.hasthemes.com/nutras/nutras/reviews.html)
18:06:57	497/497	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:55%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/icon/icon-1.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/icon/icon-1.png	(from https://template.hasthemes.com/nutras/nutras/engagement.html)
18:06:57	582/582	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:55%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/icon/icon-2.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/icon/icon-2.png	(from https://template.hasthemes.com/nutras/nutras/engagement.html)
18:06:58	1784/1784	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261066191-6f8%22	https://template.hasthemes.com/nutras/nutras/assets/js/engagement.js	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/js/engagement.js	(from https://template.hasthemes.com/nutras/nutras/engagement.html)
18:06:58	3479/3479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2012:36:56%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/author/author-16.jpg	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/author/author-16.jpg	(from https://template.hasthemes.com/nutras/nutras/messages.html)
18:06:59	20203/20203	---MC-	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2012:36:57%20GMT	https://template.hasthemes.com/nutras/nutras/assets/images/shape/shape-10.png	E:/httrack/project%20py/template.hasthemes.com/nutras/nutras/assets/images/shape/shape-10.png	(from https://template.hasthemes.com/nutras/nutras/404-error.html)
